,Order,Family,Genus,Species,animal,TOTALINNOVATIONS2025,FOODINNO2025,TECHINNO2025,TOTALINNOVATIONS2025_ResEff,FOODINNO2025_ResEff,TECHINNO2025_ResEff,Range.Size,ResearchEffort,DietBreadth,HabitatBreadth,GenerationLength,GenerationLengthFULL,MaxLongevity,Insularity,UrbanFULL,IUCNStatus2019,StatusCode,PopulationTrend2019,TrendCode,HabitatDestruction,Overexploitation,InvasiveSpecies,CriterionB,Brain_size,Relative_brain_size,Beak_length.Culmen,Beak_length.Nares,Beak_width,Beak_depth,Tarsus_length,Wing_length,Kipps_distance,Secondary1,Hand.Wing_index,Tail_length,Mass,Habitat,Habitat_density,Migration,Trophic_level,Trophic_niche,Primary_lifestyle,Range_size,buildingcoll,lbuildingcoll,buildingcoll_mig,lbuildingcoll_mig,buildingcoll_nonmig,lbuildingcoll_nonmig,rawtowercoll,ltowercollnonzero,rawturbinecoll,lturbinecollnonxero,ALLcoll,Abundance.estimate
8195,PASSERIFORMES,MONARCHIDAE,Grallina,Grallina_bruijnii,Grallina_bruijni,0,0,0,0.017398403,0.013442044,0.031916496,259817.04,0,2,4.228379119,4.2,3.560266394,10.27180497,1,0,Least-Concern,1,unknown,NA,0,0,0,NO,1,-0.1,22.1,12.5,4.4,4.4,26.3,104.2,16.2,87.7,15.6,75.4,38.4,Forest,2,2,Carnivore,Aquatic predator,Terrestrial,259817.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8196,PICIFORMES,LYBIIDAE,Gymnobucco,Gymnobucco_peli,Gymnobucco_peli,0,0,0,-0.264232034,-0.179567157,-0.134087388,1350939.25,5,2,2.955399332,8.5,3.147537726,10.13825506,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,18.7,13.2,8.6,9.7,18.5,81.2,15.4,65.6,19,48.2,52.04,Forest,1,2,Omnivore,Frugivore,Insessorial,1350939.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308993
8197,GRUIFORMES,RALLIDAE,Gymnocrex,Gymnocrex_plumbeiventris,Gymnocrex_plumbeiventris,0,0,0,-0.091551122,-0.061224107,-0.032302573,694042.4,1,2,2.87658893,3.7,6.238939928,14.63887144,1,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,49.4,27,4.8,9.3,58.1,192.2,45.5,146.8,23.6,71,288,Forest,1,1,Carnivore,Invertivore,Terrestrial,694042.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10216
8198,CHARADRIIFORMES,HAEMATOPODIDAE,Haematopus,Haematopus_longirostris,Haematopus_longirostris,0,0,0,-0.58439105,-0.398981068,-0.322801507,855198.88,45,2,2.773876404,13.7,13.07997342,32.19879518,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,4.301,-0.197,88.8,63.2,8.2,11.6,55.1,275.4,138,138.8,49.9,106,613.88,Coastal,3,1,Carnivore,Aquatic predator,Terrestrial,855198.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4044467
8199,PASSERIFORMES,ZOSTEROPIDAE,Heleia,Heleia_superciliaris,Lophozosterops_superciliaris,0,0,0,-0.091551122,-0.061224107,-0.032302573,2051.7,1,3,2.277291571,4.4,2.77370872,9.455389018,1,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,15.7,8.5,3.4,4,19.9,67,12.1,54.9,18,51.8,20,Forest,1,1,Herbivore,Frugivore,Insessorial,2051.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150211
8200,PASSERIFORMES,ZOSTEROPIDAE,Heleia,Heleia_wallacei,Zosterops_wallacei,0,0,0,0.017398403,0.013442044,0.031916496,37730.84,0,3,3.071826469,3.5,2.40152983,7.674777325,1,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,13.6,7.4,3,3.4,17.1,52.8,5.9,46.9,11.2,40.5,11,Forest,2,1,Omnivore,Omnivore,Insessorial,37730.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381787
8201,CAPRIMULGIFORMES,TROCHILIDAE,Heliangelus,Heliangelus_micraster,Heliangelus_micraster,0,0,0,-0.091551122,-0.061224107,-0.032302573,17855.93,1,2,1.926748058,4.2,1.934866332,6.957045792,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,16.5,13,1.8,1.3,5.3,63.5,39,24.5,61.4,43.5,3.9,Forest,1,1,Herbivore,Nectarivore,Aerial,17855.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,988
8202,CAPRIMULGIFORMES,TROCHILIDAE,Heliangelus,Heliangelus_spencei,Heliangelus_amethysticollis,1,1,0,0.710545584,0.706589225,0.031916496,5774.85,0,2,2.920625807,4.2,2.085685128,7.524062201,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,18.5,13.8,2.4,1.8,4.1,58.4,37.3,21,63.9,37.3,5.04,Forest,1,1,Herbivore,Nectarivore,Generalist,5774.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,614088
8203,CAPRIMULGIFORMES,TROCHILIDAE,Heliodoxa,Heliodoxa_imperatrix,Heliodoxa_imperatrix,0,0,0,-0.155282509,-0.104901006,-0.069868319,22063.19,2,2,1.8705615,4.2,2.318910914,7.910845844,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,33.1,25.8,3.1,2.8,6.6,73,46.8,25.5,64.7,64.6,8.8,Forest,1,1,Herbivore,Nectarivore,Insessorial,22063.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4451
8204,CAPRIMULGIFORMES,TROCHILIDAE,Heliodoxa,Heliodoxa_rubinoides,Heliodoxa_rubinoides,0,0,0,-0.091551122,-0.061224107,-0.032302573,203573.74,1,2,3.092514718,4.2,2.291895144,7.889263145,0,1,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,27.7,19,2.5,2.3,5.2,69.3,44.1,25.2,63.6,43.3,7.79,Forest,1,1,Herbivore,Nectarivore,Aerial,203573.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1086282
8205,GRUIFORMES,HELIORNITHIDAE,Heliornis,Heliornis_fulica,Heliornis_fulica,0,0,0,-0.385762747,-0.262855547,-0.205722295,8812012.44,12,3,1.578475336,9.9,4.541674776,12.68315303,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,1.367,-0.48,32.4,16.3,4.4,6.9,21.6,141.5,51.3,90.4,36.2,81.8,132,Wetland,2,1,Carnivore,Aquatic predator,Aquatic,8812012.44,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,882037
8206,PASSERIFORMES,FRINGILLIDAE,Hemignathus,Hemignathus_affinis,Hemignathus_lucidus,0,0,0,0.017398403,0.013442044,0.031916496,NA,0,1,0.999723604,5.5,3.294481386,13,1,0,Critically-Endangered,5,unknown,NA,1,0,1,NO,NA,NA,26.9,21.4,3.8,4.5,20.8,69,12.2,56.8,17.7,48,24.94,Forest,1,1,Carnivore,Invertivore,Insessorial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8207,PASSERIFORMES,FRINGILLIDAE,Hemignathus,Hemignathus_hanapepe,Hemignathus_lucidus,0,0,0,0.017398403,0.013442044,0.031916496,NA,0,1,0.999723604,5.5,3.294481386,13,1,0,Critically-Endangered,5,unknown,NA,1,0,1,NO,NA,NA,29.4,22.6,4.6,5.3,22.7,77.2,14.6,62.4,19,47.5,24.94,Forest,1,1,Carnivore,Invertivore,Insessorial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8208,CAPRIMULGIFORMES,HEMIPROCNIDAE,Hemiprocne,Hemiprocne_longipennis,Hemiprocne_longipennis,0,0,0,-0.091551122,-0.061224107,-0.032302573,1465704.57,1,1,2.448671931,7.5,3.035237684,9.012569953,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,7.1,4,3.4,2.4,12.8,167.6,99.6,67.1,59.7,102,42.8,Forest,1,1,Carnivore,Invertivore,Aerial,1465704.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2685028
8209,PASSERIFORMES,LEIOTRICHIDAE,Heterophasia,Heterophasia_capistrata,Heterophasia_capistrata,0,0,0,-0.327963421,-0.223244055,-0.171653135,257460.17,8,2,3.548197722,4.9,3.188273727,8.70568219,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,20.8,11.8,4.5,4.8,29.3,101.2,17,83.5,16.9,112.1,39.4,Forest,1,1,Herbivore,Omnivore,Insessorial,257460.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1784954
8210,PASSERIFORMES,LEIOTRICHIDAE,Heterophasia,Heterophasia_gracilis,Heterophasia_gracilis,0,0,0,0.017398403,0.013442044,0.031916496,166618.91,0,2,2.456582633,4.9,3.200324294,7.98449561,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,22.4,12.2,4.1,4.4,28.3,88.8,14.5,74.2,16.4,104.9,37.78,Forest,2,1,Carnivore,Invertivore,Insessorial,166618.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,318810
8211,PASSERIFORMES,PITTIDAE,Hydrornis,Hydrornis_cyaneus,Pitta_cyanea,0,0,0,-0.264232034,-0.179567157,-0.134087388,1019585.76,5,1,1.97553313,4.2,3.009176061,10.11187776,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,25.9,16.1,6.4,8.1,41.7,109.5,17.2,90,16.1,54.4,108.99,Forest,1,1,Carnivore,Invertivore,Terrestrial,1019585.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8212,PASSERIFORMES,PITTIDAE,Hydrornis,Hydrornis_soror,Pitta_soror,0,0,0,0.017398403,0.013442044,0.031916496,579014.96,0,1,1.97553313,4.2,4.075671427,11.57843516,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,28.1,17.8,7.2,9.8,48.5,109.2,16.5,92.8,15.2,56.5,114,Forest,1,1,Carnivore,Invertivore,Terrestrial,579014.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8213,CAPRIMULGIFORMES,TROCHILIDAE,Hylocharis,Hylocharis_cyanus,Hylocharis_cyanus,0,0,0,-0.23557456,-0.15992739,-0.117195563, NA,4,2,3.20928137,4.2,1.871763061,6.781063861,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,17.9,10.7,3,3.5,24.1,108.9,50.7,58.3,46.5,60.9,31.2,Wetland,3,1,Carnivore,Aquatic predator,Terrestrial,7031990.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3202093
8214,PASSERIFORMES,VANGIDAE,Hypositta,Hypositta_corallirostris,Hypositta_corallirostris,0,0,0,0.017398403,0.013442044,0.031916496,159578.63,0,2,1.469689958,7.1,2.501799934,7.655237948,1,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,14,7.1,3.8,4,20,77.9,14.2,63.8,18.2,57.1,14.1,Forest,1,1,Carnivore,Invertivore,Insessorial,159578.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59097
8215,PICIFORMES,INDICATORIDAE,Indicator,Indicator_exilis,Indicator_exilis,0,0,0,-0.327963421,-0.223244055,-0.171653135,4132641.71,8,3,3.272030651,5.8,2.744379936,9.020299265,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,8.4,5,4,4.3,13,68.8,13.8,55,20,43.4,17.92,Forest,1,1,Carnivore,Invertivore,Insessorial,4132641.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,558153
8216,PICIFORMES,INDICATORIDAE,Indicator,Indicator_willcocksi,Indicator_willcocksi,0,0,0,-0.23557456,-0.15992739,-0.117195563,3271299.81,4,1,3.2975,5.8,2.54679687,7.495858423,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,8.1,5.1,4,4.8,13.4,70.3,14.5,56.1,20.5,43.8,15.4,Forest,1,1,Carnivore,Invertivore,Insessorial,3271299.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271231
8217,CHARADRIIFORMES,JACANIDAE,Irediparra,Irediparra_gallinacea,Irediparra_gallinacea,0,0,0,-0.427928733,-0.291753075,-0.23057656,2181164.52,16,2,3.803735144,4.8,3.870685642,11.03261619,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,1.146,-0.494,28.1,14.6,3.4,5.2,58.9,135.1,43.9,91.7,32.4,41.2,98.8,Wetland,3,1,Omnivore,Aquatic predator,Terrestrial,2181164.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3233572
8218,CHARADRIIFORMES,JACANIDAE,Jacana,Jacana_spinosa,Jacana_spinosa,0,0,0,-0.494712272,-0.337521699,-0.269941364,1044408.35,25,3,0.99890471,4.8,3.480909146,10.17580964,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,1.396,-0.269,31.9,18.7,4.1,6.1,56,128,28.3,99.7,21.9,45,94,Wetland,3,1,Carnivore,Aquatic predator,Terrestrial,1044408.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3178661
8219,PASSERIFORMES,PASSERELLIDAE,Junco,Junco_bairdi,Junco_phaeonotus,0,0,0,0.017398403,0.013442044,0.031916496,4798.83,0,3,2.459405941,3.6,2.207674926,8.692303665,0,0,Near-Threatened,2,unknown,NA,1,0,0,NO,NA,NA,12.9,8.2,4.6,5.9,21.4,77.7,16.6,61.3,21.2,68,20.4,Forest,2,2,Omnivore,Omnivore,Generalist,4798.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2272404
8220,PASSERIFORMES,STURNIDAE,Lamprotornis,Lamprotornis_australis,Lamprotornis_australis,3,2,1,1.000531614,0.835756741,0.487424885,1557885.95,12,4,0.999431172,4.1,4.753285886,17.98319078,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,25.9,13.5,5.2,6.6,45.5,176.4,46.7,132.3,26.1,153.5,101.05,Woodland,2,1,Omnivore,Omnivore,Generalist,1557885.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1406921
8221,PASSERIFORMES,STURNIDAE,Lamprotornis,Lamprotornis_benguelensis,Lamprotornis_mevesii,1,0,1,0.710545584,0.013442044,0.725063676,25360.26,0,2,1.876824818,4.1,3.426431988,17.2,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,21.6,12.7,4.8,5.7,37.9,139.7,32.8,110.7,22.9,187,64.19,Grassland,2,1,Carnivore,Invertivore,Terrestrial,25360.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2096790
8222,PASSERIFORMES,STURNIDAE,Lamprotornis,Lamprotornis_mevesii,Lamprotornis_mevesii,1,0,1,0.383697008,-0.21055641,0.532406471,639807.37,7,2,1.876824818,4.1,3.426431988,17.2,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,21.6,12.7,4.8,5.7,37.9,139.7,32.8,110.7,22.9,187,64.19,Grassland,2,1,Carnivore,Invertivore,Terrestrial,639807.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2096790
8223,PASSERIFORMES,STURNIDAE,Lamprotornis,Lamprotornis_ornatus,Lamprotornis_ornatus,0,0,0,0.017398403,0.013442044,0.031916496,146.65,0,2,2.038466049,4.1,5.004702455,18.68437562,1,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,28.7,15.9,6.6,8.2,32.5,150.2,38.1,111.7,25.4,109,130,Forest,1,1,Herbivore,Frugivore,Insessorial,146.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93
8224,PASSERIFORMES,STURNIDAE,Lamprotornis,Lamprotornis_purpuroptera,Lamprotornis_purpuroptera,1,1,0,0.710545584,0.706589225,0.031916496,1362512.11,0,1,2.459674849,4.1,4.357214705,15.82066962,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,23.8,13.8,5.2,5.9,36.5,143.8,28.4,111.8,20.4,139.2,77.41,Shrubland,3,1,Omnivore,Omnivore,Terrestrial,1362512.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8225,PASSERIFORMES,STURNIDAE,Lamprotornis,Lamprotornis_superbus,Lamprotornis_superbus,1,1,0,0.307384433,0.430291633,-0.205722295,2087560.01,12,3,4.706917796,4.1,3.273994441,14.39206598,0,1,Least-Concern,1,unknown,NA,0,0,0,NO,1.719,0.148,21.5,11.8,4.8,5.1,31,117.6,33.5,84.6,28.4,65.2,64.9,Shrubland,2,1,Carnivore,Invertivore,Terrestrial,2087560.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5015093
8226,PASSERIFORMES,STURNIDAE,Lamprotornis,Lamprotornis_unicolor,Cosmopsarus_unicolor,0,0,0,0.017398403,0.013442044,0.031916496,309310.94,0,2,1.648520278,4.1,3.731155786,14.03170463,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,20.8,12.4,4.5,5.1,33.6,123.2,30.8,92.8,25,162.7,60.24,Woodland,2,1,Carnivore,Invertivore,Terrestrial,309310.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8227,PASSERIFORMES,STURNIDAE,Lamprotornis,Lamprotornis_violacior,Lamprotornis_mevesii,1,0,1,0.710545584,0.013442044,0.725063676,127572.51,0,2,1.876824818,4.1,3.426431988,17.2,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,21.6,12.7,4.8,5.7,37.9,139.7,32.8,110.7,22.9,187,64.19,Grassland,2,1,Carnivore,Invertivore,Terrestrial,127572.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2096790
8228,GRUIFORMES,RALLIDAE,Laterallus,Laterallus_albigularis,Laterallus_albigularis,0,0,0,-0.155282509,-0.104901006,-0.069868319,484181.36,2,3,0.99890471,3.7,3.052486037,10.75820941,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,1.038,-0.179,21.2,10,2.9,5.3,26.7,73.9,12,60.2,16.6,26.3,47.29,Wetland,2,1,Omnivore,Omnivore,Terrestrial,484181.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,527833
8229,GRUIFORMES,RALLIDAE,Laterallus,Laterallus_exilis,Laterallus_exilis,0,0,0,-0.327963421,-0.223244055,-0.171653135,6585440.31,8,2,1.826666667,3.7,3.238976027,8.801087081,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,17.5,8.6,2.6,4.8,23.2,73.4,14.7,58.7,20,33.8,33.53,Wetland,2,1,Carnivore,Aquatic predator,Terrestrial,6585440.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998489
8230,GRUIFORMES,RALLIDAE,Laterallus,Laterallus_leucopyrrhus,Laterallus_leucopyrrhus,0,0,0,-0.23557456,-0.15992739,-0.117195563,882070.87,4,2,0.99890471,3.7,3.613766204,10.42893098,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,18.6,8.6,3.1,4.6,31,78.6,10.1,68.4,13,45,45.5,Wetland,1,1,Carnivore,Aquatic predator,Terrestrial,882070.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100527
8231,GRUIFORMES,RALLIDAE,Laterallus,Laterallus_melanophaius,Laterallus_melanophaius,0,0,0,-0.23557456,-0.15992739,-0.117195563,10160298.32,4,2,0.99890471,3.7,3.705033107,10.07226026,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,19.9,10.2,2.9,5.7,28.5,83.2,13.2,69.7,16,38.4,52.1,Wetland,2,1,Carnivore,Aquatic predator,Terrestrial,10160298.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1859046
8232,GRUIFORMES,RALLIDAE,Laterallus,Laterallus_ruber,Laterallus_ruber,0,0,0,-0.155282509,-0.104901006,-0.069868319,557484.26,2,2,0.99890471,3.7,2.91084034,9,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,20.6,10.5,3.2,5.5,33.4,81.5,11.3,70.2,13.8,34.2,44.4,Wetland,2,1,Carnivore,Aquatic predator,Terrestrial,557484.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,636926
8233,CAPRIMULGIFORMES,TROCHILIDAE,Lepidopyga,Lepidopyga_coeruleogularis,Lepidopyga_coeruleogularis,0,0,0,-0.091551122,-0.061224107,-0.032302573, NA,1,2,2.559500753,4.2,1.971153049,7.188260153,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,25,18.6,2.5,2.3,6.3,69.2,43.2,25.3,63,41.2,7.9,Forest,1,1,Herbivore,Nectarivore,Aerial,88891.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250005
8234,PASSERIFORMES,VANGIDAE,Leptopterus,Leptopterus_chabert,Leptopterus_chabert,0,0,0,-0.155282509,-0.104901006,-0.069868319,577947.6,2,3,3.540562599,7.1,2.688271442,8.267397271,1,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,19,10.7,5.9,6.6,18.2,93.2,28.8,64.4,30.9,47.1,19.6,Forest,1,1,Carnivore,Invertivore,Insessorial,577947.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,910585
8235,CAPRIMULGIFORMES,TROCHILIDAE,Leucippus,Leucippus_baeri,Leucippus_baeri,0,0,0,0.017398403,0.013442044,0.031916496,38502.33,0,2,1.580736544,4.2,1.96366488,7.012868952,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,24.7,18.8,2.2,2,5.3,56.7,36.1,20.6,63.7,34,4.5,Shrubland,2,1,Herbivore,Nectarivore,Aerial,38502.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5883
8236,CAPRIMULGIFORMES,TROCHILIDAE,Leucippus,Leucippus_chlorocercus,Leucippus_chlorocercus,0,0,0,-0.091551122,-0.061224107,-0.032302573,173795.89,1,2,0.999801035,4.2,2.009601636,7.173510999,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,19.6,14.8,2.4,2,5.9,56.1,34,22.1,60.7,35.2,4.6,Shrubland,1,1,Herbivore,Nectarivore,Aerial,173795.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,438933
8237,CAPRIMULGIFORMES,TROCHILIDAE,Leucippus,Leucippus_taczanowskii,Leucippus_taczanowskii,0,0,0,-0.091551122,-0.061224107,-0.032302573,86686.52,1,2,2.159868301,4.2,2.141227544,7.539005284,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,27.7,22.1,2.6,2,5.8,69.6,44,25.6,63.2,40.2,6.4,Shrubland,2,1,Herbivore,Nectarivore,Aerial,86686.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98194
8238,PASSERIFORMES,PARULIDAE,Leucopeza,Leucopeza_semperi,Leucopeza_semperi,0,0,0,-0.200500647,-0.135890258,-0.096521641,0.98,3,3,1.469689958,3.9,2.726472087,8.682158417,1,0,Critically-Endangered,5,unknown,NA,1,0,1,NO,NA,NA,19,11.9,4.3,4.4,23.2,67.2,11.3,55.9,16.9,50.9,19.75,NA,1,1,Carnivore,Invertivore,Terrestrial,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8239,PASSERIFORMES,MELIPHAGIDAE,Lichmera,Lichmera_alboauricularis,Lichmera_alboauricularis,0,0,0,-0.091551122,-0.061224107,-0.032302573,76151.28,1,2,3.915484455,6.3,2.930376305,9.776696068,1,1,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,20.8,13.1,2.5,3.3,18.2,69.6,10.8,57,15.9,55.4,13.3,Shrubland,2,1,Omnivore,Nectarivore,Insessorial,76151.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114967
8240,PASSERIFORMES,MELIPHAGIDAE,Lichmera,Lichmera_argentauris,Lichmera_argentauris,0,0,0,-0.091551122,-0.061224107,-0.032302573,8366.81,1,2,2.590482154,6.3,2.650953276,10.47320066,1,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,18.8,9.3,2.6,3.5,17.5,67,15.2,51.8,22.6,53.5,14,Woodland,2,1,Herbivore,Nectarivore,Insessorial,8366.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3714
8241,PASSERIFORMES,MELIPHAGIDAE,Lichmera,Lichmera_deningeri,Lichmera_deningeri,0,0,0,0.017398403,0.013442044,0.031916496,8554.41,0,2,2.719284723,6.3,2.756431652,10.8956458,1,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,22.2,12,3,3.9,19.1,77,14.9,62.1,19.4,64,16.63,Forest,1,1,Herbivore,Nectarivore,Insessorial,8554.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281
8242,CAPRIMULGIFORMES,TROCHILIDAE,Lophornis,Lophornis_adorabilis,Lophornis_adorabilis,0,0,0,0.017398403,0.013442044,0.031916496,16798,0,2,2.038466049,4.2,1.791906224,6.608283062,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,13.2,9.1,1.6,1.4,5,37.8,25.5,12.2,67.5,26.8,2.7,Forest,1,1,Herbivore,Nectarivore,Aerial,16798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,888
8243,CAPRIMULGIFORMES,TROCHILIDAE,Lophornis,Lophornis_chalybeus,Lophornis_chalybeus,0,0,0,0.017398403,0.013442044,0.031916496,182459.44,0,2,2.200091943,4.2,1.833509731,7.103403319,0,0,Near-Threatened,2,unknown,NA,1,0,0,NO,NA,NA,16.3,12.1,1.6,1.6,4.5,42.2,26.7,15.5,63.4,24.8,3,Forest,1,1,Herbivore,Nectarivore,Aerial,182459.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335816
8244,CAPRIMULGIFORMES,TROCHILIDAE,Lophornis,Lophornis_delattrei,Lophornis_delattrei,0,0,0,-0.200500647,-0.135890258,-0.096521641,223133.32,3,2,2.268422808,4.2,1.721334697,6.465811388,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,13.1,9.1,1.2,1.2,4.3,38.3,25.6,12.9,66.6,23.1,2.8,Human Modified,2,1,Herbivore,Nectarivore,Aerial,223133.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220781
8245,CAPRIMULGIFORMES,TROCHILIDAE,Lophornis,Lophornis_gouldii,Lophornis_gouldii,0,0,0,0.017398403,0.013442044,0.031916496,1191137.77,0,1,2.200091943,4.2,1.710170366,6.438521621,0,0,Vulnerable,3,unknown,NA,1,0,0,NO,NA,NA,13.3,9.7,1.3,1.4,4.4,37.8,25.3,12.5,67,24.1,2.4,Human Modified,2,1,Herbivore,Nectarivore,Aerial,1191137.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152778
8246,CAPRIMULGIFORMES,TROCHILIDAE,Lophornis,Lophornis_helenae,Lophornis_helenae,0,0,0,0.017398403,0.013442044,0.031916496,254041.65,0,2,2.244874434,4.2,1.664805712,6.493303136,0,0,Least-Concern,1,unknown,NA,0,0,0,NO,NA,NA,14.4,10.3,1.4,1.1,3.8,39.4,27.2,12.5,68.6,22.9,2.6,Forest,2,1,Herbivore,Nectarivore,Aerial,254041.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230616
